index,Unnamed: 0,Nuclei_Location_Center_X,Nuclei_Location_Center_Y,Key,Target,Label,Metadata_Well,Image_Name
344,7940,1818.558479532164,1921.955409356725,16767/B01/2,1,young,B01,16767/B01/2/1@1818.558479532164x1921.955409356725.png
345,7941,1478.320214669052,1929.1198568872987,16767/B01/2,1,young,B01,16767/B01/2/1@1478.320214669052x1929.1198568872987.png
346,7942,1760.1719457013576,1945.859728506788,16767/B01/2,1,young,B01,16767/B01/2/1@1760.1719457013576x1945.859728506788.png
347,7943,1579.434312210201,1954.854714064915,16767/B01/2,1,young,B01,16767/B01/2/1@1579.434312210201x1954.854714064915.png
348,7944,1032.063253012048,1958.6897590361448,16767/B01/2,1,young,B01,16767/B01/2/1@1032.063253012048x1958.6897590361448.png
349,7945,1409.631724137931,1960.44,16767/B01/2,1,young,B01,16767/B01/2/1@1409.631724137931x1960.44.png
350,7946,1510.53490990991,1964.704954954955,16767/B01/2,1,young,B01,16767/B01/2/1@1510.53490990991x1964.704954954955.png
351,7947,1657.8197530864195,1981.9234567901235,16767/B01/2,1,young,B01,16767/B01/2/1@1657.8197530864195x1981.9234567901235.png
352,7948,1770.2649727767696,1996.4264972776768,16767/B01/2,1,young,B01,16767/B01/2/1@1770.2649727767696x1996.4264972776768.png
353,7949,1632.6331738437002,2000.028708133972,16767/B01/2,1,young,B01,16767/B01/2/1@1632.6331738437002x2000.028708133972.png
354,7950,101.95276872964168,2001.8192182410423,16767/B01/2,1,young,B01,16767/B01/2/1@101.95276872964168x2001.8192182410423.png
355,7951,1213.0671516508114,2000.859541130386,16767/B01/2,1,young,B01,16767/B01/2/1@1213.0671516508114x2000.859541130386.png
356,7952,1340.513931888545,2010.1006191950464,16767/B01/2,1,young,B01,16767/B01/2/1@1340.513931888545x2010.1006191950464.png
357,7953,1280.9253731343283,2010.944776119403,16767/B01/2,1,young,B01,16767/B01/2/1@1280.9253731343283x2010.944776119403.png
358,7954,1516.2362525458248,2016.474541751528,16767/B01/2,1,young,B01,16767/B01/2/1@1516.2362525458248x2016.474541751528.png
359,7955,742.1136363636364,2021.9673295454545,16767/B01/2,1,young,B01,16767/B01/2/1@742.1136363636364x2021.9673295454545.png
0,7956,136.40943193997856,40.0021436227224,16767/B01/3,1,young,B01,16767/B01/3/1@136.40943193997856x40.0021436227224.png
1,7957,1354.1777777777777,52.28592592592592,16767/B01/3,1,young,B01,16767/B01/3/1@1354.1777777777777x52.28592592592592.png
2,7958,193.9430523917996,70.84282460136674,16767/B01/3,1,young,B01,16767/B01/3/1@193.9430523917996x70.84282460136674.png
3,7959,927.608,76.44533333333334,16767/B01/3,1,young,B01,16767/B01/3/1@927.608x76.44533333333334.png
4,7960,834.7492163009405,85.44514106583073,16767/B01/3,1,young,B01,16767/B01/3/1@834.7492163009405x85.44514106583073.png
5,7961,960.123439667129,86.25242718446601,16767/B01/3,1,young,B01,16767/B01/3/1@960.123439667129x86.25242718446601.png
6,7962,574.6035015447992,85.33676622039135,16767/B01/3,1,young,B01,16767/B01/3/1@574.6035015447992x85.33676622039135.png
7,7963,1620.878787878788,117.77777777777776,16767/B01/3,1,young,B01,16767/B01/3/1@1620.878787878788x117.77777777777776.png
8,7964,1129.8260869565215,127.11033634126332,16767/B01/3,1,young,B01,16767/B01/3/1@1129.8260869565215x127.11033634126332.png
9,7965,675.7799539170506,130.5241935483871,16767/B01/3,1,young,B01,16767/B01/3/1@675.7799539170506x130.5241935483871.png
10,7966,1762.6992481203008,139.9454887218045,16767/B01/3,1,young,B01,16767/B01/3/1@1762.6992481203008x139.9454887218045.png
11,7967,914.0508196721312,160.5672131147541,16767/B01/3,1,young,B01,16767/B01/3/1@914.0508196721312x160.5672131147541.png
12,7968,2017.8702175543883,179.11552888222056,16767/B01/3,1,young,B01,16767/B01/3/1@2017.8702175543883x179.11552888222056.png
13,7969,1816.622574955908,222.0723104056437,16767/B01/3,1,young,B01,16767/B01/3/1@1816.622574955908x222.0723104056437.png
14,7970,468.4741506646972,243.4593796159528,16767/B01/3,1,young,B01,16767/B01/3/1@468.4741506646972x243.4593796159528.png
15,7971,46.79025110782866,248.28114229443625,16767/B01/3,1,young,B01,16767/B01/3/1@46.79025110782866x248.28114229443625.png
16,7972,937.103071672355,273.7617747440273,16767/B01/3,1,young,B01,16767/B01/3/1@937.103071672355x273.7617747440273.png
17,7973,217.69286577992744,282.56106408706165,16767/B01/3,1,young,B01,16767/B01/3/1@217.69286577992744x282.56106408706165.png
18,7974,1310.234188034188,331.8,16767/B01/3,1,young,B01,16767/B01/3/1@1310.234188034188x331.8.png
19,7975,571.6046511627907,367.2507856693903,16767/B01/3,1,young,B01,16767/B01/3/1@571.6046511627907x367.2507856693903.png
20,7976,1304.6430155210644,376.2461197339246,16767/B01/3,1,young,B01,16767/B01/3/1@1304.6430155210644x376.2461197339246.png
21,7977,315.55354449472094,436.6334841628959,16767/B01/3,1,young,B01,16767/B01/3/1@315.55354449472094x436.6334841628959.png
22,7978,1845.07747318236,474.6936829558999,16767/B01/3,1,young,B01,16767/B01/3/1@1845.07747318236x474.6936829558999.png
23,7979,845.481089258699,477.82299546142207,16767/B01/3,1,young,B01,16767/B01/3/1@845.481089258699x477.82299546142207.png
24,7980,698.1627906976744,536.7805232558139,16767/B01/3,1,young,B01,16767/B01/3/1@698.1627906976744x536.7805232558139.png
25,7981,670.8064992614476,550.8463810930576,16767/B01/3,1,young,B01,16767/B01/3/1@670.8064992614476x550.8463810930576.png
26,7982,1057.6736842105263,619.0751879699249,16767/B01/3,1,young,B01,16767/B01/3/1@1057.6736842105263x619.0751879699249.png
27,7983,447.54945054945057,633.4759615384615,16767/B01/3,1,young,B01,16767/B01/3/1@447.54945054945057x633.4759615384615.png
28,7984,566.689393939394,634.0681818181819,16767/B01/3,1,young,B01,16767/B01/3/1@566.689393939394x634.0681818181819.png
29,7985,1253.7574525745258,646.2357723577236,16767/B01/3,1,young,B01,16767/B01/3/1@1253.7574525745258x646.2357723577236.png
30,7986,82.14025500910746,658.5573770491803,16767/B01/3,1,young,B01,16767/B01/3/1@82.14025500910746x658.5573770491803.png
31,7987,1574.944527736132,665.1304347826087,16767/B01/3,1,young,B01,16767/B01/3/1@1574.944527736132x665.1304347826087.png
32,7988,1826.480153649168,679.5864276568502,16767/B01/3,1,young,B01,16767/B01/3/1@1826.480153649168x679.5864276568502.png
33,7989,925.157320872274,682.3216510903427,16767/B01/3,1,young,B01,16767/B01/3/1@925.157320872274x682.3216510903427.png
34,7990,299.8510028653295,715.9226361031518,16767/B01/3,1,young,B01,16767/B01/3/1@299.8510028653295x715.9226361031518.png
35,7991,273.5753968253968,719.0714285714286,16767/B01/3,1,young,B01,16767/B01/3/1@273.5753968253968x719.0714285714286.png
36,7992,88.18696883852691,734.5623229461756,16767/B01/3,1,young,B01,16767/B01/3/1@88.18696883852691x734.5623229461756.png
37,7993,795.8587786259542,736.8874045801526,16767/B01/3,1,young,B01,16767/B01/3/1@795.8587786259542x736.8874045801526.png
38,7994,559.1500682128241,777.8431105047749,16767/B01/3,1,young,B01,16767/B01/3/1@559.1500682128241x777.8431105047749.png
39,7995,1646.839945280438,785.9021887824897,16767/B01/3,1,young,B01,16767/B01/3/1@1646.839945280438x785.9021887824897.png
40,7996,1820.2513020833333,800.4270833333334,16767/B01/3,1,young,B01,16767/B01/3/1@1820.2513020833333x800.4270833333334.png
41,7997,1536.847058823529,829.9,16767/B01/3,1,young,B01,16767/B01/3/1@1536.847058823529x829.9.png
42,7998,943.2228739002932,845.3856304985337,16767/B01/3,1,young,B01,16767/B01/3/1@943.2228739002932x845.3856304985337.png
43,7999,108.79801071155318,863.141545524101,16767/B01/3,1,young,B01,16767/B01/3/1@108.79801071155318x863.141545524101.png
44,8000,1762.4904580152672,908.4026717557252,16767/B01/3,1,young,B01,16767/B01/3/1@1762.4904580152672x908.4026717557252.png
45,8001,1488.2608695652175,917.360155743024,16767/B01/3,1,young,B01,16767/B01/3/1@1488.2608695652175x917.360155743024.png
46,8002,247.5909090909091,938.3196480938416,16767/B01/3,1,young,B01,16767/B01/3/1@247.5909090909091x938.3196480938416.png
47,8003,1190.5819774718398,945.8648310387985,16767/B01/3,1,young,B01,16767/B01/3/1@1190.5819774718398x945.8648310387985.png
48,8004,134.056,951.828,16767/B01/3,1,young,B01,16767/B01/3/1@134.056x951.828.png
49,8005,229.2458210422812,960.6873156342184,16767/B01/3,1,young,B01,16767/B01/3/1@229.2458210422812x960.6873156342184.png
50,8006,1679.6274038461538,975.96875,16767/B01/3,1,young,B01,16767/B01/3/1@1679.6274038461538x975.96875.png
51,8007,694.1195158850227,985.2904689863842,16767/B01/3,1,young,B01,16767/B01/3/1@694.1195158850227x985.2904689863842.png
52,8008,1958.10156895128,1002.5086705202312,16767/B01/3,1,young,B01,16767/B01/3/1@1958.10156895128x1002.5086705202312.png
53,8009,536.7203166226913,1024.168865435356,16767/B01/3,1,young,B01,16767/B01/3/1@536.7203166226913x1024.168865435356.png
54,8010,486.8905109489051,1041.4992700729929,16767/B01/3,1,young,B01,16767/B01/3/1@486.8905109489051x1041.4992700729929.png
55,8011,984.4903397734844,1053.856762158561,16767/B01/3,1,young,B01,16767/B01/3/1@984.4903397734844x1053.856762158561.png
56,8012,1575.4422110552764,1109.7437185929648,16767/B01/3,1,young,B01,16767/B01/3/1@1575.4422110552764x1109.7437185929648.png
57,8013,558.0170807453416,1121.251552795031,16767/B01/3,1,young,B01,16767/B01/3/1@558.0170807453416x1121.251552795031.png
58,8014,1130.2852713178297,1140.8666666666666,16767/B01/3,1,young,B01,16767/B01/3/1@1130.2852713178297x1140.8666666666666.png
59,8015,729.4656750572083,1139.8924485125858,16767/B01/3,1,young,B01,16767/B01/3/1@729.4656750572083x1139.8924485125858.png
60,8016,1824.3220829315333,1149.7164898746385,16767/B01/3,1,young,B01,16767/B01/3/1@1824.3220829315333x1149.7164898746385.png
61,8017,1495.574712643678,1188.647509578544,16767/B01/3,1,young,B01,16767/B01/3/1@1495.574712643678x1188.647509578544.png
62,8018,526.3528455284553,1202.6357723577237,16767/B01/3,1,young,B01,16767/B01/3/1@526.3528455284553x1202.6357723577237.png
63,8019,230.70048309178745,1231.792270531401,16767/B01/3,1,young,B01,16767/B01/3/1@230.70048309178745x1231.792270531401.png
64,8020,416.64299610894943,1238.1896887159533,16767/B01/3,1,young,B01,16767/B01/3/1@416.64299610894943x1238.1896887159533.png
65,8021,884.2509907529723,1253.233817701453,16767/B01/3,1,young,B01,16767/B01/3/1@884.2509907529723x1253.233817701453.png
66,8022,129.2336,1264.7744,16767/B01/3,1,young,B01,16767/B01/3/1@129.2336x1264.7744.png
67,8023,1658.6340206185566,1290.7822164948454,16767/B01/3,1,young,B01,16767/B01/3/1@1658.6340206185566x1290.7822164948454.png
68,8024,32.57822410147992,1297.936575052854,16767/B01/3,1,young,B01,16767/B01/3/1@32.57822410147992x1297.936575052854.png
69,8025,599.5083426028921,1319.773081201335,16767/B01/3,1,young,B01,16767/B01/3/1@599.5083426028921x1319.773081201335.png
70,8026,1214.377151799687,1324.3834115805946,16767/B01/3,1,young,B01,16767/B01/3/1@1214.377151799687x1324.3834115805946.png
71,8027,1361.4861995753715,1344.0541401273886,16767/B01/3,1,young,B01,16767/B01/3/1@1361.4861995753715x1344.0541401273886.png
72,8028,309.41360544217684,1359.3455782312926,16767/B01/3,1,young,B01,16767/B01/3/1@309.41360544217684x1359.3455782312926.png
73,8029,185.4668874172185,1362.9917218543046,16767/B01/3,1,young,B01,16767/B01/3/1@185.4668874172185x1362.9917218543046.png
74,8030,490.1528878822197,1408.3975084937713,16767/B01/3,1,young,B01,16767/B01/3/1@490.1528878822197x1408.3975084937713.png
75,8031,153.8957475994513,1409.8957475994514,16767/B01/3,1,young,B01,16767/B01/3/1@153.8957475994513x1409.8957475994514.png
76,8032,68.45253164556962,1410.011075949367,16767/B01/3,1,young,B01,16767/B01/3/1@68.45253164556962x1410.011075949367.png
77,8033,1734.279823269514,1424.1075110456554,16767/B01/3,1,young,B01,16767/B01/3/1@1734.279823269514x1424.1075110456554.png
78,8034,1935.018080667594,1431.8692628650904,16767/B01/3,1,young,B01,16767/B01/3/1@1935.018080667594x1431.8692628650904.png
79,8035,1173.2737430167597,1458.227653631285,16767/B01/3,1,young,B01,16767/B01/3/1@1173.2737430167597x1458.227653631285.png
80,8036,1735.5834319526627,1469.9881656804737,16767/B01/3,1,young,B01,16767/B01/3/1@1735.5834319526627x1469.9881656804737.png
81,8037,416.469525959368,1475.0067720090294,16767/B01/3,1,young,B01,16767/B01/3/1@416.469525959368x1475.0067720090294.png
82,8038,694.7582159624413,1489.401408450704,16767/B01/3,1,young,B01,16767/B01/3/1@694.7582159624413x1489.401408450704.png
83,8039,203.27439384979303,1526.5209934949737,16767/B01/3,1,young,B01,16767/B01/3/1@203.27439384979303x1526.5209934949737.png
84,8040,1044.1470588235295,1533.51384083045,16767/B01/3,1,young,B01,16767/B01/3/1@1044.1470588235295x1533.51384083045.png
85,8041,985.6901121304792,1580.1936799184505,16767/B01/3,1,young,B01,16767/B01/3/1@985.6901121304792x1580.1936799184505.png
86,8042,948.8771626297578,1604.870242214533,16767/B01/3,1,young,B01,16767/B01/3/1@948.8771626297578x1604.870242214533.png
87,8043,641.677037037037,1619.7496296296297,16767/B01/3,1,young,B01,16767/B01/3/1@641.677037037037x1619.7496296296297.png
88,8044,1204.6256983240223,1620.9022346368715,16767/B01/3,1,young,B01,16767/B01/3/1@1204.6256983240223x1620.9022346368715.png
89,8045,792.5041322314049,1628.201652892562,16767/B01/3,1,young,B01,16767/B01/3/1@792.5041322314049x1628.201652892562.png
90,8046,1476.066132264529,1637.295591182365,16767/B01/3,1,young,B01,16767/B01/3/1@1476.066132264529x1637.295591182365.png
91,8047,649.0510471204188,1643.5497382198953,16767/B01/3,1,young,B01,16767/B01/3/1@649.0510471204188x1643.5497382198953.png
92,8048,323.6721105527638,1649.0489949748744,16767/B01/3,1,young,B01,16767/B01/3/1@323.6721105527638x1649.0489949748744.png
93,8049,1313.3879668049792,1664.3485477178424,16767/B01/3,1,young,B01,16767/B01/3/1@1313.3879668049792x1664.3485477178424.png
94,8050,741.1900452488687,1672.2051282051282,16767/B01/3,1,young,B01,16767/B01/3/1@741.1900452488687x1672.2051282051282.png
95,8051,402.1446208112875,1705.5220458553792,16767/B01/3,1,young,B01,16767/B01/3/1@402.1446208112875x1705.5220458553792.png
96,8052,1166.9022457067372,1718.118890356671,16767/B01/3,1,young,B01,16767/B01/3/1@1166.9022457067372x1718.118890356671.png
97,8053,606.3323485967504,1761.821270310192,16767/B01/3,1,young,B01,16767/B01/3/1@606.3323485967504x1761.821270310192.png
98,8054,464.68899082568805,1768.9183486238533,16767/B01/3,1,young,B01,16767/B01/3/1@464.68899082568805x1768.9183486238533.png
99,8055,64.82244556113903,1775.4530988274707,16767/B01/3,1,young,B01,16767/B01/3/1@64.82244556113903x1775.4530988274707.png
100,8056,1272.459793814433,1783.5134020618557,16767/B01/3,1,young,B01,16767/B01/3/1@1272.459793814433x1783.5134020618557.png
101,8057,857.2261345852895,1809.9178403755868,16767/B01/3,1,young,B01,16767/B01/3/1@857.2261345852895x1809.9178403755868.png
102,8058,1616.1507760532152,1815.212860310421,16767/B01/3,1,young,B01,16767/B01/3/1@1616.1507760532152x1815.212860310421.png
103,8059,939.5177206393328,1831.7859624739403,16767/B01/3,1,young,B01,16767/B01/3/1@939.5177206393328x1831.7859624739403.png
104,8060,1034.2218649517686,1832.389067524116,16767/B01/3,1,young,B01,16767/B01/3/1@1034.2218649517686x1832.389067524116.png
105,8061,219.5847389558233,1858.1815261044176,16767/B01/3,1,young,B01,16767/B01/3/1@219.5847389558233x1858.1815261044176.png
106,8062,371.9810810810811,1868.6986486486487,16767/B01/3,1,young,B01,16767/B01/3/1@371.9810810810811x1868.6986486486487.png
107,8063,643.0510725229826,1876.846782431052,16767/B01/3,1,young,B01,16767/B01/3/1@643.0510725229826x1876.846782431052.png
108,8064,1471.175909878683,1882.2019064124784,16767/B01/3,1,young,B01,16767/B01/3/1@1471.175909878683x1882.2019064124784.png
109,8065,500.56860321384426,1887.7775030902349,16767/B01/3,1,young,B01,16767/B01/3/1@500.56860321384426x1887.7775030902349.png
110,8066,1092.7049441786285,1912.6985645933007,16767/B01/3,1,young,B01,16767/B01/3/1@1092.7049441786285x1912.6985645933007.png
111,8067,124.12246553122463,1931.4574209245743,16767/B01/3,1,young,B01,16767/B01/3/1@124.12246553122463x1931.4574209245743.png
112,8068,916.2940503432494,1941.33638443936,16767/B01/3,1,young,B01,16767/B01/3/1@916.2940503432494x1941.33638443936.png
113,8069,448.3560830860534,1954.8086053412464,16767/B01/3,1,young,B01,16767/B01/3/1@448.3560830860534x1954.8086053412464.png
114,8070,1540.1049284578696,1964.6852146263911,16767/B01/3,1,young,B01,16767/B01/3/1@1540.1049284578696x1964.6852146263911.png
115,8071,817.5147150907952,1974.613024420789,16767/B01/3,1,young,B01,16767/B01/3/1@817.5147150907952x1974.613024420789.png
116,8072,1999.11328125,1977.60546875,16767/B01/3,1,young,B01,16767/B01/3/1@1999.11328125x1977.60546875.png
117,8073,141.78217821782178,1980.7062706270624,16767/B01/3,1,young,B01,16767/B01/3/1@141.78217821782178x1980.7062706270624.png
118,8074,264.4681034482759,1990.1672413793103,16767/B01/3,1,young,B01,16767/B01/3/1@264.4681034482759x1990.1672413793103.png
119,8075,1256.7825370675453,1991.948105436573,16767/B01/3,1,young,B01,16767/B01/3/1@1256.7825370675453x1991.948105436573.png
120,8076,998.60450563204,2003.514392991239,16767/B01/3,1,young,B01,16767/B01/3/1@998.60450563204x2003.514392991239.png
121,8077,1449.505263157895,2029.5013157894737,16767/B01/3,1,young,B01,16767/B01/3/1@1449.505263157895x2029.5013157894737.png
0,8078,585.0671273445212,22.688055281342542,16767/B02/1,1,young,B02,16767/B02/1/1@585.0671273445212x22.688055281342542.png
1,8079,965.2128060263652,30.77495291902072,16767/B02/1,1,young,B02,16767/B02/1/1@965.2128060263652x30.77495291902072.png
2,8080,755.1413127413127,43.62548262548263,16767/B02/1,1,young,B02,16767/B02/1/1@755.1413127413127x43.62548262548263.png
3,8081,1682.9286274509805,49.87607843137255,16767/B02/1,1,young,B02,16767/B02/1/1@1682.9286274509805x49.87607843137255.png
4,8082,187.61206896551724,56.29633620689656,16767/B02/1,1,young,B02,16767/B02/1/1@187.61206896551724x56.29633620689656.png
5,8083,1121.5163104611925,56.64229471316086,16767/B02/1,1,young,B02,16767/B02/1/1@1121.5163104611925x56.64229471316086.png
6,8084,348.059553349876,79.47146401985111,16767/B02/1,1,young,B02,16767/B02/1/1@348.059553349876x79.47146401985111.png
7,8085,1455.0365682137833,84.65400843881856,16767/B02/1,1,young,B02,16767/B02/1/1@1455.0365682137833x84.65400843881856.png
8,8086,117.1360544217687,101.22278911564626,16767/B02/1,1,young,B02,16767/B02/1/1@117.1360544217687x101.22278911564626.png
9,8087,1276.5127830533236,111.48429510591671,16767/B02/1,1,young,B02,16767/B02/1/1@1276.5127830533236x111.48429510591671.png
10,8088,1576.479792746114,116.56683937823834,16767/B02/1,1,young,B02,16767/B02/1/1@1576.479792746114x116.56683937823834.png
11,8089,730.1435643564356,163.73762376237624,16767/B02/1,1,young,B02,16767/B02/1/1@730.1435643564356x163.73762376237624.png
12,8090,434.8371040723982,170.00603318250378,16767/B02/1,1,young,B02,16767/B02/1/1@434.8371040723982x170.00603318250378.png
13,8091,1062.4110787172012,176.43586005830903,16767/B02/1,1,young,B02,16767/B02/1/1@1062.4110787172012x176.43586005830903.png
14,8092,1805.9638009049768,207.50075414781296,16767/B02/1,1,young,B02,16767/B02/1/1@1805.9638009049768x207.50075414781296.png
15,8093,603.6736526946107,212.0678642714571,16767/B02/1,1,young,B02,16767/B02/1/1@603.6736526946107x212.0678642714571.png
16,8094,807.1027322404371,249.44918032786885,16767/B02/1,1,young,B02,16767/B02/1/1@807.1027322404371x249.44918032786885.png
17,8095,1169.6341463414635,250.0273466371028,16767/B02/1,1,young,B02,16767/B02/1/1@1169.6341463414635x250.0273466371028.png
18,8096,1443.5506329113923,252.72965641952985,16767/B02/1,1,young,B02,16767/B02/1/1@1443.5506329113923x252.72965641952985.png
19,8097,136.86935286935287,256.6056166056166,16767/B02/1,1,young,B02,16767/B02/1/1@136.86935286935287x256.6056166056166.png
20,8098,1927.6537267080744,259.3276397515528,16767/B02/1,1,young,B02,16767/B02/1/1@1927.6537267080744x259.3276397515528.png
21,8099,362.6948356807512,296.037558685446,16767/B02/1,1,young,B02,16767/B02/1/1@362.6948356807512x296.037558685446.png
22,8100,952.5004557885142,311.83318140382863,16767/B02/1,1,young,B02,16767/B02/1/1@952.5004557885142x311.83318140382863.png
23,8101,110.77366863905326,343.2085798816568,16767/B02/1,1,young,B02,16767/B02/1/1@110.77366863905326x343.2085798816568.png
24,8102,1282.980879541109,368.1682600382409,16767/B02/1,1,young,B02,16767/B02/1/1@1282.980879541109x368.1682600382409.png
25,8103,1681.947845804989,384.8480725623583,16767/B02/1,1,young,B02,16767/B02/1/1@1681.947845804989x384.8480725623583.png
26,8104,616.0748752079867,391.6189683860233,16767/B02/1,1,young,B02,16767/B02/1/1@616.0748752079867x391.6189683860233.png
27,8105,167.4532710280374,402.1510903426792,16767/B02/1,1,young,B02,16767/B02/1/1@167.4532710280374x402.1510903426792.png
28,8106,1929.58958068615,423.26937738246505,16767/B02/1,1,young,B02,16767/B02/1/1@1929.58958068615x423.26937738246505.png
29,8107,361.4867337602928,424.50869167429096,16767/B02/1,1,young,B02,16767/B02/1/1@361.4867337602928x424.50869167429096.png
30,8108,447.78916372202593,433.0647820965842,16767/B02/1,1,young,B02,16767/B02/1/1@447.78916372202593x433.0647820965842.png
31,8109,856.6500408830744,431.789860997547,16767/B02/1,1,young,B02,16767/B02/1/1@856.6500408830744x431.789860997547.png
32,8110,1418.6182212581346,457.236442516269,16767/B02/1,1,young,B02,16767/B02/1/1@1418.6182212581346x457.236442516269.png
33,8111,1124.2340425531916,476.06007509386734,16767/B02/1,1,young,B02,16767/B02/1/1@1124.2340425531916x476.06007509386734.png
34,8112,1839.6392811296528,505.3915275994865,16767/B02/1,1,young,B02,16767/B02/1/1@1839.6392811296528x505.3915275994865.png
35,8113,1686.8200290275763,510.08272859216254,16767/B02/1,1,young,B02,16767/B02/1/1@1686.8200290275763x510.08272859216254.png
36,8114,189.5640744797372,521.6297918948521,16767/B02/1,1,young,B02,16767/B02/1/1@189.5640744797372x521.6297918948521.png
37,8115,899.1804635761589,527.8228476821192,16767/B02/1,1,young,B02,16767/B02/1/1@899.1804635761589x527.8228476821192.png
38,8116,1252.3502824858756,540.4180790960452,16767/B02/1,1,young,B02,16767/B02/1/1@1252.3502824858756x540.4180790960452.png
39,8117,769.0266575529733,550.4832535885167,16767/B02/1,1,young,B02,16767/B02/1/1@769.0266575529733x550.4832535885167.png
40,8118,2013.539893617021,564.0492021276596,16767/B02/1,1,young,B02,16767/B02/1/1@2013.539893617021x564.0492021276596.png
41,8119,664.3781512605042,595.6830732292917,16767/B02/1,1,young,B02,16767/B02/1/1@664.3781512605042x595.6830732292917.png
42,8120,467.4685430463576,601.466059602649,16767/B02/1,1,young,B02,16767/B02/1/1@467.4685430463576x601.466059602649.png
43,8121,1055.519898391194,619.4623200677393,16767/B02/1,1,young,B02,16767/B02/1/1@1055.519898391194x619.4623200677393.png
44,8122,59.625531914893614,638.5758865248227,16767/B02/1,1,young,B02,16767/B02/1/1@59.625531914893614x638.5758865248227.png
45,8123,901.0109439124489,638.7756497948017,16767/B02/1,1,young,B02,16767/B02/1/1@901.0109439124489x638.7756497948017.png
46,8124,1970.283916083916,664.1706293706294,16767/B02/1,1,young,B02,16767/B02/1/1@1970.283916083916x664.1706293706294.png
47,8125,263.05874125874124,670.3762237762238,16767/B02/1,1,young,B02,16767/B02/1/1@263.05874125874124x670.3762237762238.png
48,8126,1872.5021645021643,681.6435786435786,16767/B02/1,1,young,B02,16767/B02/1/1@1872.5021645021643x681.6435786435786.png
49,8127,1736.1159618008185,695.8076398362892,16767/B02/1,1,young,B02,16767/B02/1/1@1736.1159618008185x695.8076398362892.png
50,8128,767.195652173913,697.7096273291926,16767/B02/1,1,young,B02,16767/B02/1/1@767.195652173913x697.7096273291926.png
51,8129,1170.7170645446508,702.0300618921309,16767/B02/1,1,young,B02,16767/B02/1/1@1170.7170645446508x702.0300618921309.png
52,8130,604.9675745784696,750.9559014267186,16767/B02/1,1,young,B02,16767/B02/1/1@604.9675745784696x750.9559014267186.png
53,8131,932.3207776427704,759.4106925880924,16767/B02/1,1,young,B02,16767/B02/1/1@932.3207776427704x759.4106925880924.png
54,8132,393.1384159881569,778.7564766839379,16767/B02/1,1,young,B02,16767/B02/1/1@393.1384159881569x778.7564766839379.png
55,8133,1926.5135951661632,783.3685800604229,16767/B02/1,1,young,B02,16767/B02/1/1@1926.5135951661632x783.3685800604229.png
56,8134,1697.3463324048282,799.619312906221,16767/B02/1,1,young,B02,16767/B02/1/1@1697.3463324048282x799.619312906221.png
57,8135,1296.5256556442416,804.6419612314709,16767/B02/1,1,young,B02,16767/B02/1/1@1296.5256556442416x804.6419612314709.png
58,8136,559.2289855072464,857.8304347826087,16767/B02/1,1,young,B02,16767/B02/1/1@559.2289855072464x857.8304347826087.png
59,8137,1626.3404539385847,869.4392523364486,16767/B02/1,1,young,B02,16767/B02/1/1@1626.3404539385847x869.4392523364486.png
60,8138,302.8606760098928,882.0964550700742,16767/B02/1,1,young,B02,16767/B02/1/1@302.8606760098928x882.0964550700742.png
61,8139,1187.779623477298,885.2990033222592,16767/B02/1,1,young,B02,16767/B02/1/1@1187.779623477298x885.2990033222592.png
62,8140,1163.7277147487844,895.6936790923825,16767/B02/1,1,young,B02,16767/B02/1/1@1163.7277147487844x895.6936790923825.png
63,8141,1770.651282051282,901.0358974358976,16767/B02/1,1,young,B02,16767/B02/1/1@1770.651282051282x901.0358974358976.png
64,8142,273.2602523659306,902.109621451104,16767/B02/1,1,young,B02,16767/B02/1/1@273.2602523659306x902.109621451104.png
65,8143,783.9313432835821,908.5498507462688,16767/B02/1,1,young,B02,16767/B02/1/1@783.9313432835821x908.5498507462688.png
66,8144,909.3521695257316,917.284561049445,16767/B02/1,1,young,B02,16767/B02/1/1@909.3521695257316x917.284561049445.png
67,8145,612.6901798063624,949.6666666666666,16767/B02/1,1,young,B02,16767/B02/1/1@612.6901798063624x949.6666666666666.png
68,8146,1085.151612903226,978.316129032258,16767/B02/1,1,young,B02,16767/B02/1/1@1085.151612903226x978.316129032258.png
69,8147,109.98448275862069,996.9379310344827,16767/B02/1,1,young,B02,16767/B02/1/1@109.98448275862069x996.9379310344827.png
70,8148,1171.5745033112582,1007.9188741721854,16767/B02/1,1,young,B02,16767/B02/1/1@1171.5745033112582x1007.9188741721854.png
71,8149,1611.4157650695518,1009.5687789799072,16767/B02/1,1,young,B02,16767/B02/1/1@1611.4157650695518x1009.5687789799072.png
72,8150,1779.6842105263158,1020.5645933014354,16767/B02/1,1,young,B02,16767/B02/1/1@1779.6842105263158x1020.5645933014354.png
73,8151,181.11489361702127,1042.4117021276595,16767/B02/1,1,young,B02,16767/B02/1/1@181.11489361702127x1042.4117021276595.png
74,8152,1366.7878787878788,1045.8651515151514,16767/B02/1,1,young,B02,16767/B02/1/1@1366.7878787878788x1045.8651515151514.png
75,8153,329.24469589816124,1070.124469589816,16767/B02/1,1,young,B02,16767/B02/1/1@329.24469589816124x1070.124469589816.png
76,8154,483.8432168968319,1071.2648253452478,16767/B02/1,1,young,B02,16767/B02/1/1@483.8432168968319x1071.2648253452478.png
